elapsed_time(s),inner_steps,outer_steps,pd_gap
2.61443,425836,7891,0.00012076948129908366
2.61611,426161,7901,0.00012071895444069024
2.61782,426496,7911,0.00012065864409322932
2.61938,426799,7921,0.00012060376548715841
2.62102,427116,7931,0.00012054338780700079
2.62257,427418,7941,0.00012048604549724957
2.62423,427741,7951,0.00012042789372498051
2.62587,428059,7961,0.0001203668239590349
2.62811,428373,7971,0.00012030606527238183
2.62975,428691,7981,0.0001202424991009407
2.63129,428991,7991,0.00012016476030387267
2.63286,429294,8001,0.00012008669765932109
2.63447,429608,8011,0.00012001580705655983
2.63603,429911,8021,0.00011993847702360637
2.6377,430238,8031,0.00011984682392512588
2.63939,430567,8041,0.00011974775085507594
2.64103,430887,8051,0.00011966316415859546
2.64271,431215,8061,0.00011956478470488523
2.64426,431516,8071,0.00011946262436163604
2.64649,431834,8081,0.00011936174319362135
2.64818,432166,8091,0.00011924943824878631
2.64976,432474,8101,0.00011915297660919019
2.65141,432794,8111,0.00011905201636969523
2.65305,433113,8121,0.00011894359620929877
2.6546,433414,8131,0.00011883054675734459
2.65624,433732,8141,0.00011872379893532181
2.65781,434036,8151,0.00011860908721156131
2.65935,434336,8161,0.00011849289054580332
2.66101,434657,8171,0.00011837233717038043
2.66259,434962,8181,0.00011824008270195502
2.66485,435290,8191,0.00011812947491511745
2.66642,435593,8201,0.00011801287661674167
2.66802,435905,8211,0.00011788834478695942
2.66965,436223,8221,0.00011774983523169143
2.67125,436533,8231,0.00011762109863938837
2.67286,436847,8241,0.00011746944880461005
2.67452,437170,8251,0.00011733876866333072
2.67607,437472,8261,0.00011720164056159242
2.67767,437783,8271,0.0001170622344173651
2.67927,438094,8281,0.00011692211697364972
2.68085,438403,8291,0.00011678485759182393
2.68309,438717,8301,0.00011662695016733012
2.68464,439019,8311,0.00011646456681920284
2.68626,439335,8321,0.00011631294172480093
2.68787,439647,8331,0.00011615588165241227
2.68945,439954,8341,0.00011599289872118827
2.69109,440272,8351,0.00011582768591355229
2.69269,440583,8361,0.00011566064923170145
2.69427,440891,8371,0.00011549429686757637
2.69588,441201,8381,0.00011533485823037037
2.69746,441504,8391,0.00011518419088102187
2.69905,441810,8401,0.00011504756486584167
2.70135,442139,8411,0.0001149110169234805
2.70291,442441,8421,0.00011477679511061843
2.70454,442760,8431,0.00011463300015135576
2.70612,443065,8441,0.00011447548567264203
2.70769,443371,8451,0.00011435411872945216
2.70933,443690,8461,0.00011425800189815774
2.7109,443995,8471,0.00011417235751778713
2.71256,444318,8481,0.0001140878014322215
2.71412,444620,8491,0.00011401484185985869
2.71571,444927,8501,0.00011395184241865843
2.71793,445236,8511,0.00011389866165481023
2.71949,445538,8521,0.0001138350998233107
2.72106,445839,8531,0.0001138120921554079
2.72268,446156,8541,0.00011379945768713769
2.72432,446474,8551,0.0001137892671073202
2.72588,446776,8561,0.00011378194186666829
2.72749,447091,8571,0.00011376928329605296
2.72904,447394,8581,0.0001137528484537638
2.73062,447703,8591,0.00011373200980267957
2.73223,448013,8601,0.00011371404455574365
2.73389,448338,8611,0.00011368984698587048
2.73616,448664,8621,0.00011366016231930884
2.7378,448982,8631,0.00011363586735521798
2.73936,449284,8641,0.00011359791620835745
2.74096,449594,8651,0.00011356732599646091
2.74245,449885,8661,0.00011354322073272964
2.74404,450193,8671,0.0001135149698742767
